Date,AAPL,GOOG,MSFT,AMZN,FB
2018-05-24,45.411319732666016,1079.239990234375,94.46587371826172,1603.0699462890625,185.92999267578125
2018-05-25,45.515106201171875,1075.6600341796875,94.5139389038086,1610.1500244140625,184.9199981689453
2018-05-29,45.35097885131836,1060.3199462890625,94.1776123046875,1612.8699951171875,185.74000549316406
2018-05-30,45.254432678222656,1067.800048828125,95.08087921142578,1624.8900146484375,187.6699981689453
2018-05-31,45.102378845214844,1084.989990234375,94.97515869140625,1629.6199951171875,191.77999877929688
2018-06-01,45.91576385498047,1119.5,96.84893035888672,1641.5400390625,193.99000549316406
2018-06-04,46.29951477050781,1139.2900390625,97.69452667236328,1665.27001953125,193.27999877929688
2018-06-05,46.65671920776367,1139.6600341796875,98.19418334960938,1696.3499755859375,192.94000244140625
2018-06-06,46.81842803955078,1136.8800048828125,98.4824447631836,1695.75,191.33999633789062
2018-06-07,46.69292068481445,1123.8599853515625,96.93540954589844,1689.300048828125,188.17999267578125
2018-06-08,46.26813888549805,1120.8699951171875,97.65607452392578,1683.989990234375,189.10000610351562
2018-06-11,46.154701232910156,1129.989990234375,97.09876251220703,1689.1199951171875,191.5399932861328
2018-06-12,46.408119201660156,1139.3199462890625,97.34858703613281,1698.75,192.39999389648438
2018-06-13,46.02677536010742,1134.7900390625,96.90657043457031,1704.8599853515625,192.41000366210938
2018-06-14,46.05091094970703,1152.1199951171875,97.45428466796875,1723.8599853515625,196.80999755859375
2018-06-15,45.57785415649414,1152.260009765625,96.21472930908203,1715.969970703125,195.85000610351562
2018-06-18,45.5537109375,1173.4599609375,96.91619110107422,1723.7900390625,198.30999755859375
2018-06-19,44.81758117675781,1168.06005859375,96.91619110107422,1734.780029296875,197.49000549316406
2018-06-20,45.013084411621094,1169.8399658203125,97.8866958618164,1750.0799560546875,202.0
2018-06-21,44.7620735168457,1157.6600341796875,97.18524932861328,1730.219970703125,201.5
2018-06-22,44.631736755371094,1155.47998046875,96.48377990722656,1715.6700439453125,201.74000549316406
2018-06-25,43.9680061340332,1124.81005859375,94.54277038574219,1663.1500244140625,196.35000610351562
2018-06-26,44.51346969604492,1118.4599609375,95.20579528808594,1691.0899658203125,199.0
2018-06-27,44.448299407958984,1103.97998046875,93.72599792480469,1660.510009765625,195.83999633789062
2018-06-28,44.771724700927734,1114.219970703125,94.77337646484375,1701.449951171875,196.22999572753906
2018-06-29,44.67759704589844,1115.6500244140625,94.754150390625,1699.800048828125,194.32000732421875
2018-07-02,45.177207946777344,1127.4599609375,96.09940338134766,1713.780029296875,197.36000061035156
2018-07-03,44.390380859375,1102.8900146484375,95.17696380615234,1693.9599609375,192.72999572753906
2018-07-05,44.74758529663086,1124.27001953125,95.85919952392578,1699.72998046875,198.4499969482422
2018-07-06,45.36787796020508,1140.1700439453125,97.2044677734375,1710.6300048828125,203.22999572753906
2018-07-09,45.9978141784668,1154.050048828125,97.86746978759766,1739.02001953125,204.74000549316406
2018-07-10,45.94231033325195,1152.8399658203125,98.12692260742188,1743.0699462890625,203.5399932861328
2018-07-11,45.34614944458008,1153.9000244140625,97.99239349365234,1755.0,202.5399932861328
2018-07-12,46.10642623901367,1183.47998046875,100.11598205566406,1796.6199951171875,206.9199981689453
2018-07-13,46.17884063720703,1188.8199462890625,101.30748748779297,1813.030029296875,207.32000732421875
2018-07-16,46.07746887207031,1183.8599853515625,100.80783081054688,1822.489990234375,207.22999572753906
2018-07-17,46.207801818847656,1198.800048828125,101.80714416503906,1843.9300537109375,209.99000549316406
2018-07-18,45.954376220703125,1195.8800048828125,101.00960540771484,1842.9200439453125,209.36000061035156
2018-07-19,46.31158447265625,1186.9599609375,100.31775665283203,1812.969970703125,208.08999633789062
2018-07-20,46.20538330078125,1184.9100341796875,102.11463165283203,1813.699951171875,209.94000244140625
2018-07-23,46.24641036987305,1205.5,103.7481689453125,1802.0,210.91000366210938
2018-07-24,46.58189392089844,1248.0799560546875,103.45028686523438,1829.239990234375,214.6699981689453
2018-07-25,47.02116394042969,1263.699951171875,106.49634552001953,1863.6099853515625,217.5
2018-07-26,46.87393569946289,1268.3299560546875,105.33365631103516,1808.0,176.25999450683594
2018-07-27,46.094356536865234,1238.5,103.46951293945312,1817.27001953125,174.88999938964844
2018-07-30,45.83610534667969,1219.739990234375,101.24983215332031,1779.219970703125,171.05999755859375
2018-07-31,45.927818298339844,1217.260009765625,101.93208312988281,1777.43994140625,172.5800018310547
2018-08-01,48.6334342956543,1220.010009765625,102.12425994873047,1797.1700439453125,171.64999389648438
2018-08-02,50.05502700805664,1226.1500244140625,103.36380767822266,1834.3299560546875,176.3699951171875
2018-08-03,50.1998405456543,1223.7099609375,103.81542205810547,1823.2900390625,177.77999877929688
2018-08-06,50.46051025390625,1224.77001953125,103.90191650390625,1847.75,185.69000244140625
2018-08-07,49.987449645996094,1242.219970703125,104.62257385253906,1862.47998046875,183.80999755859375
2018-08-08,50.021240234375,1245.6099853515625,105.20873260498047,1886.52001953125,185.17999267578125
2018-08-09,50.414649963378906,1249.0999755859375,105.38169860839844,1898.52001953125,183.08999633789062
2018-08-10,50.26448059082031,1237.6099853515625,104.73789978027344,1886.300048828125,180.25999450683594
2018-08-13,50.58903121948242,1235.010009765625,103.97879791259766,1896.199951171875,180.0500030517578
2018-08-14,50.802181243896484,1242.0999755859375,105.27598571777344,1919.6500244140625,181.11000061035156
2018-08-15,50.92085647583008,1214.3800048828125,103.84840393066406,1882.6199951171875,179.52999877929688
2018-08-16,51.66684341430664,1206.489990234375,103.8291015625,1886.52001953125,174.6999969482422
2018-08-17,52.698631286621094,1200.9599609375,103.77124786376953,1882.219970703125,173.8000030517578
2018-08-20,52.185157775878906,1207.77001953125,103.08637237548828,1876.7099609375,172.5
2018-08-21,52.08342742919922,1201.6199951171875,102.2278823852539,1883.4200439453125,172.6199951171875
2018-08-22,52.085853576660156,1207.3299560546875,103.26963806152344,1904.9000244140625,173.63999938964844
2018-08-23,52.192420959472656,1205.3800048828125,103.75194549560547,1902.9000244140625,172.89999389648438
2018-08-24,52.354705810546875,1220.6500244140625,104.56220245361328,1905.3900146484375,174.64999389648438
2018-08-27,52.785831451416016,1241.8199462890625,105.71971130371094,1927.6800537109375,177.4600067138672
2018-08-28,53.21209716796875,1231.1500244140625,106.3563461303711,1932.8199462890625,176.25999450683594
2018-08-29,54.006526947021484,1249.300048828125,108.05402374267578,1998.0999755859375,175.89999389648438
2018-08-30,54.5030517578125,1239.1199951171875,107.98651123046875,2002.3800048828125,177.63999938964844
2018-08-31,55.132774353027344,1218.18994140625,108.35305786132812,2012.7099609375,175.72999572753906
2018-09-04,55.30958557128906,1197.0,107.7550048828125,2039.510009765625,171.16000366210938
2018-09-05,54.94870376586914,1186.47998046875,104.64900207519531,1994.8199462890625,167.17999267578125
2018-09-06,54.03559494018555,1171.43994140625,104.89015197753906,1958.31005859375,162.52999877929688
2018-09-07,53.59962844848633,1164.8299560546875,104.3789291381836,1952.0699462890625,163.0399932861328
2018-09-10,52.880279541015625,1164.6400146484375,105.50750732421875,1939.010009765625,164.17999267578125
2018-09-11,54.217247009277344,1177.3599853515625,107.3016357421875,1987.1500244140625,165.94000244140625
2018-09-12,53.543922424316406,1162.8199462890625,107.7550048828125,1990.0,162.0
2018-09-13,54.837284088134766,1175.3299560546875,108.91252899169922,1989.8699951171875,161.36000061035156
2018-09-14,54.21481704711914,1172.530029296875,109.35623931884766,1970.18994140625,162.32000732421875
2018-09-17,52.771297454833984,1156.050048828125,108.16978454589844,1908.030029296875,160.5800018310547
2018-09-18,52.858482360839844,1161.219970703125,109.20188903808594,1941.050048828125,160.3000030517578
2018-09-19,52.88996887207031,1171.0899658203125,107.74536895751953,1926.4200439453125,163.05999755859375
2018-09-20,53.29202651977539,1186.8699951171875,109.54917907714844,1944.300048828125,166.02000427246094
2018-09-21,52.71800994873047,1166.0899658203125,110.21473693847656,1915.010009765625,162.92999267578125
2018-09-24,53.47610092163086,1173.3699951171875,110.61022186279297,1934.3599853515625,165.41000366210938
2018-09-25,53.815185546875,1184.6500244140625,110.39801025390625,1974.550048828125,164.91000366210938
2018-09-26,53.38649368286133,1180.489990234375,109.94465637207031,1974.8499755859375,166.9499969482422
2018-09-27,54.48366165161133,1194.6400146484375,110.35942840576172,2012.97998046875,168.83999633789062
2018-09-28,54.675010681152344,1193.469970703125,110.32083892822266,2003.0,164.4600067138672
2018-10-01,55.04315948486328,1195.31005859375,111.5169448852539,2004.3599853515625,162.44000244140625
2018-10-02,55.532413482666016,1200.1099853515625,111.0732192993164,1971.31005859375,159.3300018310547
2018-10-03,56.20815658569336,1202.949951171875,111.09249877929688,1952.760009765625,162.42999267578125
2018-10-04,55.219966888427734,1168.18994140625,108.7967758178711,1909.4200439453125,158.85000610351562
2018-10-05,54.323814392089844,1157.3499755859375,108.1601333618164,1889.6500244140625,157.3300018310547
2018-10-08,54.1978759765625,1148.969970703125,106.92546081542969,1864.4200439453125,157.25
2018-10-09,54.94870376586914,1138.8199462890625,108.28555297851562,1870.3199462890625,157.89999389648438
2018-10-10,52.40314865112305,1081.219970703125,102.40150451660156,1755.25,151.3800048828125
2018-10-11,51.940528869628906,1079.3199462890625,102.16034698486328,1719.3599853515625,153.35000610351562
2018-10-12,53.79581832885742,1110.0799560546875,105.6907730102539,1788.6099853515625,153.74000549316406
2018-10-15,52.64534378051758,1092.25,103.79052734375,1760.949951171875,153.52000427246094
2018-10-16,53.80550003051758,1121.280029296875,107.07015991210938,1819.9599609375,158.77999877929688
2018-10-17,53.57298278808594,1115.68994140625,106.7904052734375,1831.72998046875,159.4199981689453
2018-10-18,52.3207893371582,1087.969970703125,104.6586685180664,1770.719970703125,154.9199981689453
2018-10-19,53.117637634277344,1096.4599609375,104.81300354003906,1764.030029296875,154.0500030517578
2018-10-22,53.44219970703125,1101.1600341796875,105.7486343383789,1789.300048828125,154.77999877929688
2018-10-23,53.94597244262695,1103.68994140625,104.27281188964844,1768.699951171875,154.38999938964844
2018-10-24,52.095542907714844,1050.7099609375,98.69746398925781,1664.199951171875,146.0399932861328
2018-10-25,53.23632049560547,1095.5699462890625,104.46574401855469,1782.1700439453125,150.9499969482422
2018-10-26,52.388607025146484,1071.469970703125,103.17317962646484,1642.81005859375,145.3699951171875
2018-10-29,51.40526580810547,1020.0800170898438,100.17327880859375,1538.8800048828125,142.08999633789062
2018-10-30,51.66199493408203,1036.2099609375,100.05753326416016,1530.4200439453125,146.22000122070312
2018-10-31,53.00865936279297,1076.77001953125,103.02848052978516,1598.010009765625,151.7899932861328
2018-11-01,53.82245635986328,1070.0,102.16999053955078,1665.530029296875,151.75
2018-11-02,50.25238037109375,1057.7900390625,102.40150451660156,1665.530029296875,150.35000610351562
2018-11-05,48.8257942199707,1040.0899658203125,103.7037124633789,1627.800048828125,148.67999267578125
2018-11-06,49.35380172729492,1055.81005859375,103.9062728881836,1642.81005859375,149.94000244140625
2018-11-07,50.85062026977539,1093.3900146484375,107.99617004394531,1755.489990234375,151.52999877929688
